,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
10089,2019010100100016,2019년 1월 1일 00시,화요일,경기도 남양주시 다산동,중상사고,0,2,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,기타 - 기타,승용,여,65세,상해없음,보행자,남,10세,중상
10090,2019010100100030,2019년 1월 1일 01시,화요일,경기도 부천시 중동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,53세,상해없음,보행자,남,39세,중상
10091,2019010100100031,2019년 1월 1일 01시,화요일,경기도 부천시 여월동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,이륜,남,17세,상해없음,보행자,여,19세,경상
10092,2019010100100047,2019년 1월 1일 02시,화요일,경기도 부천시 원종동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,기타불명,보행자,여,69세,중상
10093,2019010100100065,2019년 1월 1일 04시,화요일,경기도 부천시 중동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,60세,상해없음,보행자,남,38세,경상
10094,2019010100100067,2019년 1월 1일 04시,화요일,경기도 시흥시 정왕동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,59세,상해없음,보행자,남,35세,중상
10095,2019010100100071,2019년 1월 1일 04시,화요일,경기도 고양시 덕양구 행신동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 기타,맑음,교차로 - 교차로부근,승용,남,55세,상해없음,보행자,남,72세,중상
10096,2019010100100102,2019년 1월 1일 07시,화요일,경기도 수원시 팔달구 인계동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,기타불명,보행자,남,20세,경상
10097,2019010100100175,2019년 1월 1일 13시,화요일,경기도 성남시 분당구 구미동,부상신고사고,0,0,0,1,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,26세,부상신고
10098,2019010100100270,2019년 1월 1일 18시,화요일,경기도 남양주시 진건읍,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,52세,상해없음,보행자,여,80세,중상
