,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2971,2020010100100074,2020년 1월 1일 05시,수요일,광주광역시 서구 치평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,74세,상해없음,보행자,남,24세,경상
2972,2020010100100179,2020년 1월 1일 13시,수요일,광주광역시 서구 농성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,여,25세,경상
2973,2020010100100194,2020년 1월 1일 14시,수요일,광주광역시 동구 서석동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 젖음/습기,맑음,단일로 - 기타,승용,남,73세,기타불명,보행자,여,63세,경상
2974,2020010200100021,2020년 1월 2일 03시,목요일,광주광역시 동구 금동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,40세,기타불명,보행자,남,21세,경상
2975,2020010200100154,2020년 1월 2일 10시,목요일,광주광역시 남구 주월동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,화물,여,66세,상해없음,보행자,여,67세,경상
2976,2020010200100266,2020년 1월 2일 14시,목요일,광주광역시 남구 월산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,19세,상해없음,보행자,여,17세,경상
2977,2020010200100372,2020년 1월 2일 17시,목요일,광주광역시 북구 본촌동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,51세,상해없음,보행자,여,56세,중상
2978,2020010200100424,2020년 1월 2일 18시,목요일,광주광역시 서구 풍암동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,흐림,주차장 - 주차장,승용,남,68세,상해없음,보행자,여,73세,중상
2979,2020010200100465,2020년 1월 2일 19시,목요일,광주광역시 북구 풍향동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,자전거,남,22세,상해없음,보행자,남,38세,경상
2980,2020010200100563,2020년 1월 2일 23시,목요일,광주광역시 광산구 월곡동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,보행자,남,56세,중상
