,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
1475,2019010100100097,2019년 1월 1일 06시,화요일,광주광역시 서구 풍암동,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,58세,상해없음,보행자,남,30세,경상
1476,2019010200100075,2019년 1월 2일 06시,수요일,광주광역시 서구 풍암동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,58세,상해없음,보행자,남,71세,중상
1477,2019010200100262,2019년 1월 2일 14시,수요일,광주광역시 광산구 송정동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,54세,상해없음,보행자,여,69세,경상
1478,2019010300100092,2019년 1월 3일 07시,목요일,광주광역시 광산구 월전동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,57세,경상
1479,2019010300100362,2019년 1월 3일 17시,목요일,광주광역시 광산구 우산동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,화물,남,44세,상해없음,보행자,여,10세,중상
1480,2019010300100447,2019년 1월 3일 19시,목요일,광주광역시 북구 중흥동,중상사고,0,1,0,0,차대사람 - 기타,기타,포장 - 건조,맑음,기타 - 기타,승용,여,49세,상해없음,보행자,여,36세,중상
1481,2019010300100490,2019년 1월 3일 21시,목요일,광주광역시 북구 일곡동,경상사고,0,0,1,0,차대사람 - 기타,기타,포장 - 건조,맑음,단일로 - 기타,승합,남,40세,상해없음,보행자,남,18세,경상
1482,2019010300100514,2019년 1월 3일 23시,목요일,광주광역시 광산구 장덕동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,41세,상해없음,보행자,여,20세,경상
1483,2019010400100481,2019년 1월 4일 20시,금요일,광주광역시 북구 신안동,중상사고,0,1,0,0,차대사람 - 기타,중앙선침범,포장 - 건조,맑음,단일로 - 기타,승용,남,28세,상해없음,보행자,여,52세,중상
1484,2019010500100223,2019년 1월 5일 12시,토요일,광주광역시 서구 양동,경상사고,0,0,1,0,차대사람 - 보도통행중,신호위반,포장 - 건조,맑음,단일로 - 기타,화물,남,57세,상해없음,보행자,여,31세,경상
