,사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
0,2018010100100022,2018년 1월 1일 00시,월요일,인천광역시 연수구 연수동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,23세,상해없음,보행자,남,54세,경상
1,2018010100100088,2018년 1월 1일 04시,월요일,인천광역시 미추홀구 주안동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,화물,남,62세,상해없음,보행자,여,43세,중상
2,2018010100100102,2018년 1월 1일 05시,월요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,20세,상해없음,보행자,여,21세,중상
3,2018010100100366,2018년 1월 1일 19시,월요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,60세,상해없음,보행자,남,84세,중상
4,2018010100100431,2018년 1월 1일 23시,월요일,인천광역시 남동구 구월동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,34세,상해없음,보행자,여,22세,경상
5,2018010100100432,2018년 1월 1일 23시,월요일,인천광역시 계양구 임학동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,여,17세,경상
6,2018010200100267,2018년 1월 2일 14시,화요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,62세,상해없음,보행자,여,69세,경상
7,2018010200100389,2018년 1월 2일 18시,화요일,인천광역시 부평구 삼산동,중상사고,0,1,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,기타 - 기타,승용,여,65세,상해없음,보행자,남,47세,경상
8,2018010200100437,2018년 1월 2일 20시,화요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,55세,상해없음,보행자,남,54세,중상
9,2018010200100459,2018년 1월 2일 22시,화요일,인천광역시 부평구 청천동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,22세,상해없음,보행자,남,25세,중상
10,2018010300100072,2018년 1월 3일 07시,수요일,인천광역시 부평구 부평동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,단일로 - 기타,승용,남,59세,상해없음,보행자,여,29세,경상
11,2018010300100100,2018년 1월 3일 08시,수요일,인천광역시 서구 석남동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,41세,상해없음,보행자,여,61세,중상
12,2018010300100295,2018년 1월 3일 16시,수요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 보도통행중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,남,19세,상해없음,보행자,여,68세,중상
13,2018010300100380,2018년 1월 3일 18시,수요일,인천광역시 남동구 만수동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,54세,기타불명,보행자,여,18세,경상
14,2018010300100381,2018년 1월 3일 18시,수요일,인천광역시 남동구 만수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,기타불명,기타불명,미분류,기타불명,보행자,남,10세,경상
15,2018010300100471,2018년 1월 3일 22시,수요일,인천광역시 서구 석남동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,이륜,남,39세,상해없음,보행자,여,22세,경상
16,2018010400100047,2018년 1월 4일 05시,목요일,인천광역시 연수구 동춘동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,61세,상해없음,보행자,남,65세,중상
17,2018010400100223,2018년 1월 4일 13시,목요일,인천광역시 동구 금곡동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,66세,상해없음,보행자,여,45세,부상신고
18,2018010400100224,2018년 1월 4일 13시,목요일,인천광역시 남동구 만수동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,여,57세,상해없음,보행자,남,54세,경상
19,2018010400100292,2018년 1월 4일 16시,목요일,인천광역시 연수구 선학동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,46세,상해없음,보행자,남,58세,경상
20,2018010400100352,2018년 1월 4일 18시,목요일,인천광역시 연수구 청학동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,포장 - 건조,맑음,교차로 - 교차로횡단보도내,승용,여,51세,상해없음,보행자,여,53세,중상
21,2018010400100385,2018년 1월 4일 19시,목요일,인천광역시 미추홀구 주안동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로부근,승용,남,65세,상해없음,보행자,남,9세,경상
22,2018010400100438,2018년 1월 4일 21시,목요일,인천광역시 남동구 서창동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승합,남,64세,상해없음,보행자,여,59세,경상
23,2018010500100015,2018년 1월 5일 00시,금요일,인천광역시 부평구 십정동,중상사고,0,1,0,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로부근,승합,남,66세,상해없음,보행자,여,22세,중상
24,2018010500100028,2018년 1월 5일 01시,금요일,인천광역시 미추홀구 도화동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,포장 - 건조,맑음,교차로 - 교차로안,승용,남,55세,상해없음,보행자,남,71세,경상
25,2018010500100149,2018년 1월 5일 10시,금요일,인천광역시 강화군 강화읍,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,화물,남,70세,상해없음,보행자,여,76세,중상
26,2018010500100398,2018년 1월 5일 18시,금요일,인천광역시 남동구 남촌동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,50세,상해없음,보행자,여,55세,중상
27,2018010500100437,2018년 1월 5일 19시,금요일,인천광역시 연수구 송도동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,포장 - 건조,맑음,단일로 - 기타,이륜,남,43세,상해없음,보행자,여,37세,경상
28,2018010500100438,2018년 1월 5일 19시,금요일,인천광역시 연수구 청학동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,64세,상해없음,보행자,여,76세,중상
29,2018010600100051,2018년 1월 6일 02시,토요일,인천광역시 부평구 부평동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,포장 - 건조,맑음,단일로 - 기타,승용,남,63세,상해없음,보행자,남,45세,중상
30,2018010600100195,2018년 1월 6일 11시,토요일,인천광역시 계양구 임학동,경상사고,0,0,1,0,차대사람 - 기타,신호위반,포장 - 건조,맑음,교차로 - 교차로안,승합,남,59세,상해없음,보행자,여,16세,경상
31,2018010600100247,2018년 1월 6일 13시,토요일,인천광역시 남동구 구월동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,포장 - 건조,맑음,교차로 - 교차로안,승용,남,51세,상해없음,보행자,남,21세,경상
